cell_id,H3tot,H3met,CK5,Fibronectin,CK19,CK8/18,TWIST1,CD68,CK14,SMA,Vimentin,Myc,HER2,CD3,H3phospho,ERK1/2,SLUG,ER,PR,p53,CD44,EpCAM,CD45,GATA3,CD20,betaCatenin,CAIX,Ecadherin,Ki67,EGFR,S6,Sox9,vWf_CD31,mTOR,CK7,panCK,cPARP_cCasp3,DNA1,DNA2
1474,3.1613245,0.2978961,0.07701299,6.004377,0.133013,0.14849351,0.076337665,1.4151428,0.16585714,1.0122597,6.716689,0.36361036,0.25612986,0.119233765,0.14801298,0.2148052,0.2257922,0.1464026,1.1214546,0.15861039,78.49704,0.7594936,0.36005193,0.22246753,0.08667532,0.1218961,0.5441429,1.0062728,0.23406495,0.3175844,1.7197661,0.45902598,0.049467534,0.4277532,0.04342857,0.2834935,0.5835195,1.3160131,2.344091
1475,5.9739857,0.3199412,0.17479411,5.2690444,0.26186764,0.2177647,0.13017647,0.34660298,0.06595588,4.7135153,4.0153236,0.27917647,0.19874999,0.049367644,0.08855882,0.089999996,0.115705885,0.10045589,0.30020592,0.036088236,15.540308,0.20748529,0.025264705,0.0925147,0.0,0.071485296,0.42305884,1.1781175,0.031749997,0.31724998,1.5794413,0.08535295,0.050117645,0.41905886,0.014705882,1.7512648,0.34301472,1.4830441,2.6116614
1476,16.293528,1.1606951,0.38384145,4.672481,1.5972865,1.8471825,0.24279268,0.35425,0.11809756,3.592372,5.987018,0.5835914,3.0973291,0.08906707,0.2892927,0.21270122,0.6920061,0.10234756,0.8070732,0.1355305,32.432583,0.4855122,0.16617073,1.1852559,0.12246951,0.2149878,0.8609879,5.667232,0.27873778,0.4225122,3.2665188,0.37148178,0.07729878,1.2198355,0.40464026,30.925734,1.258506,3.0967073,5.2785788
1477,9.302694,1.2419019,0.1854358,1.0514693,1.6365912,1.669395,0.14781758,0.26714525,0.09535473,3.7566545,8.793693,0.30949324,1.1268041,0.06419933,0.17336488,0.6989696,0.6653918,0.07193243,0.5826014,0.07820608,24.695826,0.2940608,0.063452706,0.7033884,0.048020273,0.1976047,0.45189863,4.883306,0.23762837,0.26107433,1.8649937,0.20470946,0.11214864,0.85488176,0.7495878,32.78509,1.1974225,1.7078617,3.4186826
1478,8.837984,0.9879454,0.28358468,2.8021915,0.37534425,0.93674874,0.24640983,0.8137377,0.118213125,13.761933,1.8443825,0.3410383,1.7308851,0.06627869,0.25131693,0.30504373,0.6869782,0.114683054,0.8506723,0.1384153,31.056013,0.5627815,0.089661196,0.374847,0.09937159,0.19251911,0.5882896,3.0674205,0.4633388,0.31256828,2.5061262,0.28915846,0.12318034,1.0549015,0.16630054,7.1040764,0.75855744,2.8071692,5.4467926
1479,6.2037735,0.62144303,0.09157485,9.090288,0.55762875,1.6457964,0.14457485,0.36673054,0.15250298,3.9236238,4.984199,0.28276646,0.48042512,0.32461077,0.17536527,0.18722156,0.55601794,0.06580838,0.7562874,0.078700595,30.185638,0.4144311,0.43002394,0.28562874,0.049287423,0.20666467,0.3630898,4.873342,0.23277248,0.39050895,2.4611616,0.14938922,0.13638325,0.97280264,0.2493473,10.573306,0.82879657,3.8629162,7.192803
1480,18.820812,1.2985287,0.1,0.99224275,0.43977147,0.3436714,0.10762857,0.16608572,0.1321,0.26882857,0.4408143,0.07904286,0.5892143,0.060885716,0.44607142,0.31082857,0.10665715,0.029457143,0.54947144,0.112242855,8.036485,0.3173857,0.08017143,0.8892286,0.055528574,0.08917143,0.50388575,1.4028429,0.18175714,0.33479998,2.1697283,0.32151428,0.07877143,0.80554295,0.21384285,6.0699005,0.6187999,4.393172,8.659769
1481,3.4605632,0.7291766,0.3005588,1.6658112,2.1166766,4.039307,0.33112183,0.64039075,0.15743276,16.400902,10.192431,0.61580676,1.5220292,0.07459244,0.16208403,0.45161766,0.6967731,0.13193697,0.83781946,0.1317479,44.665085,0.5737353,0.11276471,0.6194034,0.13118488,0.2625336,0.6903909,10.613522,0.3688782,0.4522353,2.6850922,0.112088226,0.16547899,1.4802269,0.85414284,33.201805,1.5222268,0.6629664,1.5157855
1482,10.368271,0.764875,0.070288464,5.3732686,0.47624996,1.3977115,0.11788462,1.6002693,0.15114424,2.9055388,9.216856,0.42492312,0.3666538,0.16041344,0.17375,0.2897019,0.2644327,0.18127885,0.9121924,0.12276923,56.96652,0.5545577,0.2174904,0.117894225,0.064028844,0.14281732,0.52491343,1.2142404,0.10514423,0.25693268,1.9007404,0.32065386,0.124125004,1.7591344,0.18627885,4.4121923,0.70561534,2.9196446,4.802895
1483,12.694599,0.20571642,0.14479105,1.1226121,0.20210446,0.936582,0.11298507,0.20271641,0.057089552,1.4041642,1.5387611,0.10722388,1.4867017,0.06664179,0.19929852,0.30371642,0.24873133,0.029850746,0.44728357,0.04871642,13.208446,0.2971492,0.07967164,0.49817908,0.062417913,0.10071642,0.6101045,4.70691,0.21591043,0.3461642,2.0787613,0.39267164,0.06619403,0.712612,0.10605971,6.2310896,0.9098657,2.221164,4.6987014
1484,12.983637,0.7051818,0.21481818,1.5779091,1.2242727,1.5418181,0.09090909,0.34972727,0.2790909,0.45990908,17.472092,0.58418185,2.473,0.09090909,0.18181819,0.20736365,0.30145454,0.0,0.71709085,0.0,5.675091,0.6406364,0.0,1.5798182,0.0,0.23436365,1.1328182,3.1815455,0.22636364,0.42363635,2.324909,0.09090909,0.20972727,0.9445454,0.23445454,18.782637,0.27272728,1.8949089,4.847091
1485,24.969324,0.3662791,0.04034884,2.130465,0.28874418,0.38062793,0.23276743,0.11627907,0.069767445,0.29565114,2.1776977,0.22525582,0.54372084,0.055116277,0.22130232,0.083581395,0.17523256,0.14446512,0.7738139,0.14081395,11.528603,0.3693256,0.104697675,0.71648836,0.046511628,0.046511628,0.46379068,1.90107,2.0441856,0.39125586,2.5666044,0.663,0.12646511,1.1740464,0.1250465,3.5641394,0.6412326,5.003744,8.584232
1486,15.710424,0.7845842,0.8283202,3.471185,1.1242021,2.349753,0.26816857,0.35807866,0.16084269,3.2373486,10.808927,0.33191013,1.6057864,0.15705056,0.26084268,0.33829212,0.37223592,0.1267191,1.0696577,0.1298371,37.40928,0.70088774,0.16705617,0.79159564,0.13837078,0.25320226,0.66015726,5.119472,0.35203367,0.47985393,3.1633599,0.48558986,0.13505617,1.922933,0.51921904,22.778015,1.3042078,2.6370673,4.8630342
1487,11.001897,1.4422154,0.12604167,3.3305492,3.282973,3.3511803,0.16291668,0.3923333,0.17199305,1.8808681,17.361227,0.6281736,1.2698264,0.15585417,0.22251388,0.45479858,0.99700695,0.065145835,0.7933402,0.10401389,23.662619,0.49248615,0.13020833,0.873118,0.105333336,0.20022222,0.72997224,4.614889,0.20661111,0.34164584,3.0677722,0.35757637,0.14334029,1.589167,1.5386596,48.53084,1.6928402,1.6814513,2.9536526
1488,14.761682,1.0592879,0.10734849,1.1188638,1.4413937,0.9625909,0.17580302,0.12751515,0.14513637,0.12825757,2.9413636,0.22468182,0.7266667,0.10821212,0.4018182,0.20865151,0.18386364,0.045454547,0.81824243,0.09112121,16.603504,0.4412879,0.053060602,0.7269697,0.06360606,0.08460606,0.48216668,3.1963947,0.19550002,0.17963636,2.7253637,0.35616666,0.06724242,1.261591,1.0619698,21.623503,0.9630455,2.8673024,5.847863
1489,2.428921,0.5527806,0.14552632,12.240333,0.3106404,0.33182454,0.16437721,0.92713165,0.095070176,9.385466,2.1542895,0.66439474,0.31351754,0.10365789,0.1779386,0.30303508,0.25611404,0.14727193,0.9327807,0.12142983,53.060177,0.5978684,0.26588595,0.18605262,0.49964035,0.22728948,3.7260003,0.9242984,0.14287719,0.50029826,3.4226058,0.39310527,0.10451754,0.7442982,0.064780705,0.61594737,0.90829825,1.2752368,2.6617455
1490,11.239789,0.7877529,0.19575293,1.3093766,1.1131648,3.494494,0.114011765,0.31808233,0.101835296,2.2088354,22.100164,0.5159059,1.6760942,0.18998824,0.06922353,0.13771765,0.36003536,0.10844706,0.5715765,0.023529412,9.756906,0.38794115,0.08916471,0.8218824,0.023529412,0.19563529,0.50315297,6.438646,0.32027057,0.31604704,2.5489762,0.27772942,0.0903647,1.9566355,0.4219529,32.30679,1.3177764,1.7673999,3.8832114
1491,6.294608,0.585281,0.07954249,6.0777516,0.3364183,0.28481698,0.15006536,1.2984117,0.08343138,0.064568624,6.7113714,0.49927452,0.24193466,0.09633987,0.1737255,0.36426798,0.11428105,0.10529411,0.6436079,0.06590849,46.1758,0.44909802,0.27222878,0.23239216,0.06024183,0.082849674,1.3982549,0.6475687,0.034588233,0.22433987,1.9416409,0.22777776,0.08077777,0.4258431,0.12326796,17.197033,1.2095425,1.7602811,3.2852416
1492,15.819657,0.42613792,0.14508966,2.7197657,0.64152414,0.79019314,0.24159312,0.12871724,0.08225517,0.83557934,3.9420352,0.18011723,0.59389657,0.042834483,0.16314483,0.6722551,0.25888276,0.10258621,0.6001656,0.1527793,17.133162,0.4105586,0.11739999,0.72488964,0.05925517,0.06986207,0.43008965,1.8967241,2.8804278,0.29583445,2.5212698,0.37969655,0.09073103,1.6928967,0.21159999,14.454174,0.9989587,3.1575253,5.5850344
1493,15.38687,0.5398261,0.10343478,1.1519783,2.279478,2.0519998,0.16589129,0.24299999,0.14852174,0.30713043,7.821131,0.36608693,1.3069999,0.06521739,0.1726087,0.33152175,0.25019565,0.096695654,0.50780433,0.19806522,16.72826,0.38186955,0.13406521,0.6458696,0.044565216,0.14258696,0.29980436,3.6413043,0.09258695,0.29852176,2.5118043,0.4523696,0.1967826,1.3538479,1.244739,20.33678,1.112826,2.078348,4.798261
1494,16.45534,0.36310086,0.1329832,1.1833866,0.49321014,1.6441176,0.14189915,0.14192437,0.084521,0.29422688,4.6451426,0.14535294,1.5102018,0.09631093,0.28882354,0.7212269,0.17612606,0.08633613,0.55834454,0.1715042,11.93747,0.35510927,0.047983192,0.38605037,0.016806724,0.16084874,0.47711766,4.418167,0.6408991,0.25336134,1.887538,0.28746217,0.106025204,1.7006721,0.2655546,9.477766,0.6051008,3.7554452,6.606632
1495,2.6342163,0.84798867,0.06189773,2.6995797,1.8697953,0.72270447,0.13290909,0.18326135,0.011363637,4.5522275,1.9863296,0.31997728,1.316341,0.084477276,0.116340905,0.25157955,0.34410226,0.0640341,0.5322727,0.04739773,21.196728,0.18432952,0.045454547,0.21681818,0.011363637,0.10418182,0.70201135,1.9524205,0.051784094,0.23739772,1.901011,0.27168182,0.069840916,0.49186364,1.3398976,40.61378,1.2814204,1.2503749,2.051898
1496,15.014597,0.5885137,0.10362329,0.98997265,0.58560956,2.131993,0.21165068,0.29971236,0.15547259,2.4817193,4.9326634,0.30826026,2.2317266,0.05628082,0.20759588,0.20326714,0.477589,0.051890414,0.47567812,0.14843151,6.8969245,0.3351096,0.05191096,1.0119108,0.07783561,0.20619863,0.5141233,3.5314238,0.7525685,0.40435615,2.2630825,0.3809932,0.031815067,1.5859455,0.23769861,15.651956,0.8599521,2.82902,5.2824316
1497,4.1051564,1.1874161,0.1952112,7.145933,4.680242,2.1136456,0.17678882,0.4502981,0.18901241,1.772,15.775869,0.77239126,2.0073228,0.16633539,0.23947826,0.8786024,0.8011926,0.13000622,1.0087019,0.082124226,48.484787,0.5978633,0.20507455,0.7076646,0.11896274,0.3677453,1.1719626,8.394981,0.31220496,0.58437264,3.6750245,0.1741739,0.12681367,1.2196834,2.7564843,48.356346,1.9324534,1.0731925,1.9388508
1498,7.837094,1.0866563,0.16015625,5.415047,2.6643124,2.9336715,0.19648437,0.39176562,0.23107813,0.833703,20.311901,0.61728126,1.9953281,0.26587504,0.22932813,0.46921876,0.18192188,0.11876562,0.704875,0.03942188,32.228043,0.4299219,0.21973437,1.5155312,0.097875,0.21450001,0.964875,2.982172,0.08609375,0.40048438,3.185312,0.16359374,0.123578124,1.1559533,1.6557811,42.47156,1.5524998,1.216375,2.370906
1499,13.315559,0.56532145,0.12216667,1.0724881,0.22776191,1.3063097,0.17240477,0.28792855,0.08536905,1.6720002,5.572595,0.22333333,1.5443931,0.08563095,0.33180955,0.12634523,0.38021433,0.02454762,0.43197614,0.16871427,11.358251,0.47883338,0.035857145,0.83140475,0.08179762,0.06703571,0.48689285,3.7313697,0.46058336,0.33492857,1.7433332,0.42673805,0.14104761,1.4146668,0.17599998,10.595619,0.79553574,2.3871193,4.8164406
1500,7.191042,0.28710416,0.063625,0.6867917,0.29689586,1.0431874,0.1766875,0.33170834,0.04377083,2.805854,2.7139585,0.17608333,1.6165208,0.041666668,0.15564583,0.3943125,0.30641666,0.020833334,0.58458334,0.020833334,15.362,0.28268752,0.07158333,0.43210414,0.054,0.23558335,0.54439586,5.7017922,0.41699997,0.22045833,1.7762499,0.20700002,0.1105625,0.68724996,0.11602083,9.036623,0.52775,1.6396667,2.9510622
1501,17.40818,1.7292098,0.12688571,2.9838948,5.5983233,2.067038,0.1954,0.30569524,0.13202856,0.7222286,14.891419,0.5315619,1.8446286,0.20293334,0.4581333,0.20545714,0.5904476,0.14077143,0.7279999,0.06622857,16.710384,0.40743804,0.1492762,0.7964096,0.055590477,0.3320286,0.8097047,8.37361,0.36561906,0.48143807,3.6459997,0.46845713,0.16055238,1.2369905,2.8081713,38.450226,1.3497047,2.9774766,6.675885
1502,5.4766946,0.49135366,0.076841466,3.4484878,0.20613414,0.10510975,0.06941463,1.1702926,0.0732561,2.8311226,4.0268164,0.2782073,0.29686585,0.08197561,0.052439027,0.36467075,0.15828049,0.09831708,0.61910975,0.08960975,54.53623,0.5147683,0.3002317,0.07734147,0.050585363,0.085365854,0.39759752,0.70220727,0.036585364,0.19569513,1.9536829,0.10164634,0.087853655,0.5313049,0.024487803,0.48226827,0.58271956,1.5856586,3.4113293
1503,7.7002597,0.3907,0.08768462,6.4302855,0.13103846,0.05407692,0.14691539,1.4587463,0.015384615,0.14401539,6.142546,0.33625382,0.14923076,0.053269234,0.094076924,0.3455692,0.13353845,0.023076924,0.42506924,0.04547692,22.442617,0.27638462,0.10888462,0.07692308,0.043007694,0.033492308,4.5296535,0.4309923,0.04987692,0.20188461,1.5642074,0.15133077,0.10094616,0.39272302,0.023192307,0.48533845,0.5567923,1.2278618,2.7355154
1504,12.412149,1.1432528,0.2633551,5.4484487,2.0426698,3.9004543,0.28958777,0.64568573,0.23052655,7.8640976,16.350607,0.643045,2.4100816,0.16960406,0.25385717,0.47074285,0.6722774,0.10940816,0.9973675,0.13339184,43.258186,0.6459265,0.1576694,0.84373486,0.1039347,0.24131429,0.7538532,6.2035375,0.33507758,0.5015796,3.1948113,0.44737953,0.15896733,2.2559674,0.7632202,35.18378,1.4897631,2.0931842,3.9278197
1505,11.635345,0.70067334,0.10349333,1.6018332,0.70749336,4.451654,0.16557999,0.36537334,0.07045999,3.7489533,10.287694,0.32068002,1.4768931,0.10580666,0.20183998,0.29772,0.23978,0.057786662,0.48727337,0.11321334,13.846846,0.26458666,0.06548666,0.62134,0.07226001,0.12296666,0.50332,4.7935667,0.25656664,0.31122,2.1525002,0.2763067,0.12093333,2.7483268,0.27502,19.61691,1.0263667,2.857387,4.59466
1506,19.816992,0.4481628,0.11984884,2.5743022,0.44006976,0.6763024,0.19967443,0.10261629,0.079883724,0.76098835,4.3338137,0.23905814,0.34711626,0.111709304,0.27060464,0.17102326,0.1740465,0.037848838,0.61512786,0.093988374,11.883572,0.42796513,0.073848836,0.6649535,0.05204651,0.11732558,0.6015581,3.3818374,4.5511518,0.3445,2.4128373,0.49980238,0.06093023,1.1605349,0.19694187,10.794548,0.9046396,3.8610811,6.487848
1507,26.417015,2.0032113,0.1528169,2.1883242,1.6391972,1.5160844,0.15281689,0.14612676,0.08666198,0.4320986,7.858874,0.41063377,1.075465,0.16067606,0.28047884,0.21649297,0.36435214,0.06128169,0.6122535,0.08326761,7.4316063,0.4787324,0.018845072,1.336493,0.13580282,0.24160562,0.7249577,5.084563,0.17667605,0.4611127,3.081859,0.23152113,0.15470423,1.1702957,0.8264367,21.849312,0.992,5.03552,9.295325
1508,2.9712143,1.2869824,0.12865178,5.257188,4.4746795,4.164661,0.14658035,0.34825,0.1718125,1.713875,19.201887,0.78931236,2.3855712,0.10630357,0.135,0.25648215,0.4292589,0.11471428,0.9889999,0.06465178,25.417356,0.63401794,0.14808929,1.2161609,0.14728571,0.23185717,0.8555001,9.133689,0.39407143,0.5404375,3.3870633,0.09704464,0.20841965,2.0605183,2.2214015,64.22647,2.270991,0.58365184,1.2423928
1509,12.8517885,0.59969956,0.16839507,1.7200327,0.8111852,2.157621,0.2247572,0.2464609,0.14473663,2.8958352,8.457856,0.3023498,1.3158432,0.098962955,0.24336216,0.24807818,0.7196791,0.08512758,0.6190866,0.14632922,9.721024,0.33890945,0.09992181,1.0638521,0.081320986,0.14950207,0.5332428,3.5394244,0.22306173,0.3396543,2.1988482,0.22272429,0.14389712,1.7615759,0.35718518,21.07598,1.0200411,2.0805724,3.9681895
1510,10.18521,1.0828607,0.1625423,2.744548,2.0838902,5.594837,0.22838312,0.45451742,0.13777113,13.580381,6.404945,0.50545275,1.1565424,0.101353236,0.12648757,0.32064676,0.2469801,0.12788557,0.7807364,0.08215423,14.625314,0.35762686,0.09003483,0.62292534,0.07161691,0.25686067,0.50252235,4.9061904,0.19335821,0.34099504,2.3733726,0.2660796,0.14445771,2.2783084,0.76354706,39.929268,1.4771494,1.9109752,3.7493587
1511,14.534745,1.1958334,0.18532223,0.82505554,0.4590778,1.5524333,0.27493334,0.28741112,0.096322216,0.49635553,9.699956,0.22352223,0.77852225,0.114811115,0.3331111,0.20403332,0.21232224,0.08477777,0.5354556,0.062088892,10.701633,0.40545556,0.04566667,0.4594889,0.012033333,0.20543334,0.59236664,4.1128554,0.21468887,0.33748892,2.058033,0.23897777,0.036344443,1.3486556,0.28901112,11.890268,0.75746673,4.327433,7.6475234
1512,12.36107,0.57618606,0.13831396,4.6266513,0.40208137,1.9820232,0.27216282,0.18027906,0.1573372,3.0986867,7.986883,0.41972095,2.0462677,0.168,0.29708138,0.25086045,0.5115116,0.07495349,0.6514535,0.09432557,22.129198,0.5755697,0.12382558,0.7115116,0.12451163,0.17944187,0.7118023,8.198117,0.61003494,0.49327907,2.9530232,0.22329068,0.12572093,1.3977557,0.102069765,12.091269,1.013,3.0344536,4.899687
1513,5.968703,0.6072032,0.075838536,6.5066037,0.100401044,0.088843755,0.059770837,0.17609896,0.041864585,0.083026044,1.7559272,0.30040625,0.10495833,0.026041666,0.12054687,0.62831247,0.08440625,0.053328127,0.32166666,0.038895834,18.26906,0.17252083,0.032906253,0.058500003,0.022802085,0.042244792,6.341009,0.503,0.07216146,0.12108854,1.0005989,0.2236979,0.060140625,0.23571356,0.028182292,0.5061875,0.2933021,1.9672031,3.502547
1514,7.360506,1.1100886,0.088607594,1.8572782,1.251886,4.879062,0.12196202,0.24960762,0.14874683,2.8489869,14.786202,0.5204937,1.3641899,0.078455694,0.22937973,0.24522784,0.10473418,0.07303797,0.31239238,0.12706329,7.361886,0.27803797,0.048303798,0.60765827,0.08012658,0.20631646,0.68431646,4.466354,0.45783544,0.31488606,1.78381,0.17140506,0.109860756,1.7401901,0.6501898,37.13194,1.276734,1.2937467,2.9751773
1515,2.4945333,0.7842,0.30797622,1.2262237,1.5422857,3.870072,0.28951433,0.6452619,0.11839046,14.740733,9.435225,0.6169713,1.4849283,0.13328572,0.14889525,0.44488093,0.32410005,0.05784761,0.73296684,0.06462381,24.593388,0.42249048,0.07571428,0.40950474,0.04958571,0.2862238,0.4961999,9.845569,0.3312857,0.29024285,2.278676,0.0725619,0.049738094,1.681429,0.572857,29.819159,1.2605668,0.7530095,1.4213332
1516,13.326397,1.3801429,0.11736508,2.3846028,2.440349,2.3301744,0.21641271,0.31706348,0.06919048,0.836127,11.464779,0.40379363,0.6488413,0.061587304,0.31958732,0.2837619,0.2758889,0.079238094,0.6356349,0.032333333,11.007398,0.2247778,0.015873017,0.51006347,0.015873017,0.08384127,0.8893808,4.221222,0.34925398,0.27838096,2.228968,0.5647302,0.14261906,1.6734126,0.8391746,40.58161,1.3590794,2.4252384,4.5938416
1517,6.4221206,0.90858,0.0955,21.0124,0.30492002,0.08,0.1,0.63626,0.0497,0.57062,7.2444196,0.43618003,0.39952,0.21544,0.2724,0.19892,0.15574,0.08,1.0778401,0.04,54.4871,0.58834,0.56264,0.22602001,0.098400004,0.20746,0.51272,0.44234002,0.20056,0.50134,2.4234796,0.20403999,0.070760004,0.58344,0.06,0.36543998,0.55078006,3.15144,5.3035407
1518,13.787446,0.80884606,0.15961538,2.972046,1.7144154,3.045969,0.17415385,0.17564616,0.12193847,1.9353539,11.911632,0.4714,0.55069226,0.100753844,0.15553845,0.5269077,0.10284616,0.040092308,0.88223076,0.092384614,20.762049,0.41681537,0.03195385,0.47630772,0.052476924,0.25430772,0.6838154,4.0977073,1.695923,0.41552305,2.552523,0.49195385,0.2013077,2.796554,0.4742615,35.089973,1.3997998,2.407077,5.0085382
1519,5.7143216,0.34304196,0.0916993,6.916139,0.18124475,0.17755945,0.07414685,2.1583219,0.083713286,2.3475313,5.5791597,0.29862934,0.38352448,0.032874126,0.11184615,0.11930069,0.13546154,0.16485314,0.64748955,0.071685314,38.975475,0.35576922,0.263972,0.13365734,0.043804195,0.04981818,0.34149653,0.8891189,0.1406154,0.16282518,1.5923705,0.5827133,0.102664344,0.47956645,0.05781119,1.1859789,0.6460559,1.4702587,3.1555727
1520,9.406334,0.42952383,0.14285715,6.8833337,0.1904762,0.0952381,0.20266667,0.25090477,0.04761905,0.4033333,0.83599997,0.19100001,0.2872381,0.04761905,0.14695238,0.28666666,0.14285715,0.1027619,0.7306191,0.117285706,27.715286,0.10966667,0.67123806,0.18857142,0.0,0.08614286,0.3144762,0.12157143,0.20595238,0.15514286,1.4065714,0.04761905,0.0,0.21200001,0.0,0.12938096,0.8263333,4.912333,7.6028566
1521,14.691057,1.2687962,0.11095918,1.9905202,2.9984388,2.3904998,0.2635714,0.1772959,0.14789796,0.6695306,14.116988,0.5161224,1.1606634,0.1740102,0.2777653,0.7284285,0.5354286,0.07071429,0.519949,0.10737755,16.67896,0.34755105,0.093112245,1.4278268,0.1082551,0.2471939,1.2680513,5.1817136,0.24647962,0.3124592,2.5768569,0.6216429,0.12561224,1.1609285,1.6301836,47.232277,1.4463466,2.4158974,5.183755
1522,21.537731,1.0493846,0.07692308,1.4413847,1.0234616,1.1700001,0.03846154,0.3953846,0.13715385,0.36107695,6.916732,0.45346153,0.91430765,0.0,0.17273076,0.0,0.20199999,0.092923075,0.6385769,0.120730765,13.493191,0.75323075,0.017576922,0.713,0.11984615,0.1923077,0.65126926,4.6151156,0.11746153,0.49607694,2.403,0.36296156,0.06946154,1.3585769,0.9509231,19.1975,0.90080774,2.7850766,7.758769
1523,9.312798,0.734354,0.26009735,7.8962398,1.3356726,3.9593098,0.20063719,0.34286726,0.11072566,1.3559645,11.132608,0.35281417,1.1375221,0.1458407,0.20051326,4.870106,0.22690265,0.053097345,0.6506018,0.13540709,23.988155,0.3254513,0.061946902,0.300646,0.067194685,0.22393803,0.46073452,8.2252035,0.36807078,0.21340705,2.3663187,0.2139646,0.07036283,2.4075398,0.6538761,22.773588,1.143115,1.8691064,3.306044
1524,14.866526,0.5394737,0.0,1.2858948,0.29557896,0.76473683,0.26178947,0.10526316,0.067894734,2.1043684,1.0336841,0.10526316,0.15789473,0.0,0.24647367,0.05263158,0.0,0.05263158,0.7667895,0.13278948,2.179842,0.48821047,0.0,0.7561579,0.0,0.05263158,0.64189476,0.96931577,0.44094738,0.21536842,1.2600527,0.44568422,0.05263158,0.9361578,0.05263158,10.6974745,0.8301053,2.5255263,4.705316
